"año";"NCODI";"primDiges_hosp";"totDiges_hosp";"primDigestivo_CEP";"totDigestivo_CEP";"primCardio_hosp";"totCardio_hosp";"primCardio_CEP";"totCardio_CEP";"primDerma_hosp";"totDerma_hosp";"primDerma_CEP";"totDerma_CEP";"primNeurolog_hosp";"totNeurolog_hosp";"primNeurolog_CEP";"totNeurolog_CEP";"primPsquia_hosp";"totPsquia_hosp";"primPsquia_CEP";"totPsquia_CEP";"primRestoMed_hosp";"totRestoMed_hosp";"primRestoMed_CEP";"totRestoMed_CEP";"primCirGeneral_hosp";"totCirGeneral_hosp";"primCirGeneral_CEP";"totCirGeneral_CEP";"primTrauma_hosp";"totTrauma_hosp";"primTrauma_CEP";"totTrauma_CEP";"primGine_hosp";"totGine_hosp";"primGine_CEP";"totGine_CEP";"primOftalmo_hosp";"totOftalmo_hosp";"primOftalmo_CEP";"totOftalmo_CEP";"primOrl_hosp";"totOrl_hosp";"primOrl_CEP";"totOrl_CEP";"primUrolog_hosp";"totUrolog_hosp";"primUrolog_CEP";"totUrolog_CEP";"primRestoQuirurg_hosp";"totRestoQuirurg_hosp";"primRestoQuirurg_CEP";"totRestoQuirurg_CEP";"primPediatria_hosp";"totPediatria_hosp";"primPediatria_CEP";"totPediatria_CEP";"primPreAnest_hosp";"totPreAnest_hosp";"primPreAnest_CEP";"totPreAnest_CEP";"primRehabil_hosp";"totRehabil_hosp";"primRehabil_CEP";"totRehabil_CEP";"otrasTexto";"primOtrasConsul_hosp";"totOtrasConsul_hosp";"primOtrasConsul_CEP";"totOtrasConsul_CEP";"primTotal_hosp";"total_hosp";"primTotal_CEP";"total_CEP"
2015;835,00;0;0;0;0;276;398;0;0;11;21;0;0;1;2;0;0;0;0;0;0;1397;2358;0;0;2;2;0;0;857;1179;0;0;19;25;0;0;41;44;0;0;389;459;0;0;130;154;0;0;23;25;0;0;58;216;0;0;0;0;0;0;55;58;0;0;"Otros";0;0;0;0;3259;4941;0;0
2015;999,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;798,00;3253;12125;0;0;3317;11719;0;0;10167;22417;0;0;2976;9725;0;0;0;0;0;0;12532;76321;0;0;5707;11505;0;0;10236;28054;0;0;8172;23924;0;0;13522;28823;0;0;5644;15224;0;0;2558;12102;0;0;4960;18521;0;0;2825;8428;0;0;7260;7286;0;0;3731;8014;0;0;"Otros";2123;11953;0;0;98983;306141;0;0
2015;504,00;3171;7822;0;0;348;942;0;0;0;0;0;0;885;2508;0;0;8943;60566;0;0;8558;37734;0;0;2470;5461;0;0;10970;27918;0;0;1191;2616;0;0;12321;19386;0;0;6633;15521;0;0;3023;14016;0;0;618;897;0;0;0;0;0;0;4756;4839;0;0;6293;12586;0;0;"Otros";733;2378;0;0;70913;215190;0;0
2015;247,00;0;0;1536;1974;0;0;1228;1679;0;0;2751;4331;0;0;0;0;0;0;679;1109;0;0;8499;13337;0;0;338;455;0;0;4238;6909;0;0;4814;6123;0;0;2;2;0;0;372;457;0;0;9;14;0;0;267;1258;0;0;4688;4904;0;0;358;358;0;0;3421;20843;"Otros";0;0;0;0;0;0;33200;63753
2015;216,00;724;1575;0;0;0;0;0;0;0;0;0;0;335;599;0;0;0;0;0;0;10101;14859;0;0;489;1384;0;0;4525;15226;0;0;822;3880;0;0;0;0;0;0;0;0;0;0;787;1625;0;0;315;741;0;0;1217;7983;0;0;2302;2533;0;0;0;0;0;0;"Otros";0;0;0;0;21617;50405;0;0
2015;654,00;1063;2947;0;0;1120;2734;0;0;1978;3628;0;0;920;2160;0;0;0;0;0;0;5028;12278;0;0;1161;3654;0;0;3106;10024;0;0;1596;7238;0;0;3191;9847;0;0;1662;3400;0;0;963;2921;0;0;1642;2745;0;0;1079;5298;0;0;3864;4068;0;0;0;0;0;0;"Otros";0;0;0;0;28373;72942;0;0
2015;65,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;472,00;0;0;0;0;90;178;0;0;0;0;0;0;103;192;0;0;0;0;0;0;1125;1763;0;0;775;1620;0;0;1903;5769;0;0;1621;3045;0;0;2248;4734;0;0;511;1058;0;0;214;532;0;0;0;0;0;0;182;519;0;0;1227;1309;0;0;1346;1820;0;0;"Otros";275;647;0;0;11620;23186;0;0
2015;427,00;160;699;0;0;120;465;0;0;82;287;0;0;167;918;0;0;131;1420;0;0;788;4892;0;0;230;465;0;0;582;3033;0;0;567;1651;0;0;167;1932;0;0;223;866;0;0;0;0;0;0;0;0;0;0;185;8639;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;3402;25267;0;0
2015;491,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1106;4187;0;0;641;1323;0;0;2251;5263;0;0;1215;4074;0;0;1048;3115;0;0;401;930;0;0;187;653;0;0;109;285;0;0;0;0;0;0;690;772;0;0;554;630;0;0;"Otros";0;0;0;0;8202;21232;0;0
2015;551,00;0;0;0;0;0;0;0;0;533;1312;0;0;0;0;0;0;180;1258;0;0;464;2906;0;0;523;1554;0;0;1155;5149;0;0;489;4687;0;0;262;955;0;0;139;329;0;0;177;550;0;0;184;699;0;0;54;216;0;0;648;689;0;0;237;711;0;0;"Otros";0;0;0;0;5045;21015;0;0
2015;106,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;819,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;836,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;915,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;942,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;748,00;845;6785;420;1134;4762;12534;1222;1833;1893;3918;16430;27089;2766;10349;1993;4741;6216;41170;320;1667;13301;62664;5690;18313;2185;11091;3144;5949;12439;32864;5250;8141;13299;28246;13329;20838;4260;25880;18882;22966;4312;10411;8630;10593;5579;21382;1329;2343;10958;13828;9138;10601;1842;10861;0;0;;;8915;8974;4115;13151;4178;10626;"Otros";0;0;0;0;88772;305134;98870;155808
2015;198,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;871,00;1955;4892;0;0;1036;2551;0;0;3732;6274;0;0;1689;6026;0;0;0;0;0;0;9540;27631;0;0;2089;4291;0;0;3350;7793;0;0;7356;13001;0;0;6536;14821;0;0;3564;7710;0;0;3434;9276;0;0;0;0;0;0;914;2319;0;0;2626;2709;0;0;5205;11107;0;0;"Otros";0;0;0;0;53026;120401;0;0
2015;948,00;543;1357;0;0;55;156;0;0;621;2070;0;0;559;1865;0;0;486;1869;0;0;10535;31924;0;0;1192;1986;0;0;4792;19167;0;0;0;0;0;0;2863;3818;0;0;859;4294;0;0;513;3420;0;0;0;0;0;0;220;1832;0;0;2675;3566;0;0;99;662;0;0;"Otros";0;0;0;0;26012;77986;0;0
2015;1051,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;1083,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;1096,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;679,00;3921;12551;0;0;3204;27731;0;0;5930;12102;0;0;2644;8905;0;0;4437;37033;0;0;19544;115639;0;0;4266;15332;0;0;11850;37244;0;0;8618;45321;0;0;11717;46076;0;0;4992;15141;0;0;3237;16596;0;0;3859;12900;0;0;1041;5973;0;0;9326;12805;0;0;5975;16468;0;0;"Otros";0;0;0;0;104561;437817;0;0
2015;176,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;537,00;591;3490;0;0;736;2939;0;0;0;0;0;0;216;421;0;0;1;2;0;0;8020;12870;0;0;1916;4253;0;0;4043;10298;0;0;1841;3479;0;0;2756;5241;0;0;0;0;0;0;7;9;0;0;809;2988;0;0;244;3750;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;21180;49740;0;0
2015;608,00;149;1307;0;0;1080;2804;0;0;2005;2921;0;0;1148;4994;0;0;1370;9610;0;0;6589;33755;0;0;1251;4271;0;0;4445;13011;0;0;2893;10239;0;0;4450;17789;0;0;2509;4313;0;0;1180;6093;0;0;0;0;0;0;837;3185;0;0;2785;2785;0;0;1456;3678;0;0;"Otros";0;0;0;0;34147;120755;0;0
2015;596,00;1431;3946;0;0;1453;2955;0;0;2681;4771;0;0;947;2535;0;0;1512;10442;0;0;4371;15676;0;0;1321;3073;0;0;4940;10495;0;0;3671;8697;0;0;4140;11479;0;0;1874;4724;0;0;1753;5166;0;0;0;0;0;0;113;590;0;0;182;1096;0;0;1736;6359;0;0;"Otros";0;0;0;0;32125;92004;0;0
2015;749,00;2223;21233;9229;22803;3684;23486;7719;19317;2824;14334;20641;32687;2782;14601;8136;19947;924;6957;8849;61001;44875;215504;13639;40191;1988;17886;7098;9523;7217;39277;18599;41625;1918;15741;12702;43957;3815;49547;26037;52892;2050;14979;13986;26987;1399;18740;8836;27406;16172;52597;0;0;2063;27640;0;0;19526;19590;0;0;694;18335;5560;7252;"Otros";0;0;0;0;114154;570447;161031;405588
2015;758,00;2182;19205;6917;21743;6460;23154;4042;12126;4920;20760;19952;34971;1797;12077;4834;14399;3328;14072;6490;56901;19980;171978;7730;32431;2234;19371;8094;14572;761;28961;16822;38194;4682;36556;15660;53507;3212;25846;20937;60217;2212;11629;15385;26449;1892;15569;5716;20912;18557;62395;2190;4143;9250;47847;0;0;21090;25722;0;0;5414;17081;2639;5974;"Otros";4066;6433;0;0;112037;558656;137408;396539
2015;1104,00;1705;20113;5085;18070;4184;18037;5940;19491;4202;11856;13891;20835;2901;28830;5731;11383;688;3172;5787;38193;29746;171912;11210;40112;1932;14175;6514;12008;3093;25439;18094;42889;4221;48994;13317;31977;4495;77991;13909;33468;2237;16883;11884;27743;3190;20991;4705;21219;13549;39442;201;603;4706;17568;0;0;20492;24160;1029;1055;11622;20234;0;0;"Otros";0;0;0;0;112963;559797;117297;319046
2015;436,00;0;0;1818;5049;0;0;2426;7156;0;0;6004;9709;0;0;2081;4888;0;0;4219;36665;0;0;5461;14965;0;0;2875;4270;0;0;7976;17052;0;0;15976;35434;0;0;11379;25693;0;0;7685;12496;0;0;2529;4482;0;0;0;0;0;0;0;0;0;0;0;0;763;2691;1385;3651;"Otros";0;0;0;0;763;2691;71814;181510
2015;567,00;224;559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159;2279;0;0;11466;19009;0;0;3862;10384;0;0;3560;16520;0;0;10063;36061;0;0;2907;9949;0;0;0;0;0;0;1344;3639;0;0;704;3239;0;0;0;0;0;0;12653;13302;0;0;1804;6296;0;0;"Otros";0;0;0;0;48746;121237;0;0
2015;677,00;8040;19858;0;0;632;4054;4784;11991;4109;17708;7694;11470;2200;11435;5146;10831;712;4245;4049;19795;17399;97441;4939;11745;2114;11785;3301;5226;2615;23235;8688;19436;0;0;0;0;802;24791;11161;22162;1280;8154;5878;9802;3774;19026;0;0;9705;30197;74;88;0;0;0;0;7104;7104;0;0;3746;7622;1418;2235;"Otros";3549;5911;0;0;67781;292566;57132;124781
2015;670,00;1475;6795;0;0;1254;1851;0;0;3097;6690;0;0;1048;6529;0;0;1086;6020;0;0;5854;35685;0;0;0;0;0;0;4553;19250;0;0;0;0;0;0;4053;12822;0;0;3311;7839;0;0;936;2870;0;0;4522;15699;0;0;1789;6593;0;0;5740;5751;0;0;1110;3882;0;0;"Otros";674;1114;0;0;40502;139390;0;0
2015;588,00;1218;3789;0;0;1502;3987;0;0;3101;5021;0;0;1768;5402;0;0;0;0;0;0;8452;21268;0;0;4072;8536;0;0;3261;9654;0;0;1587;4328;0;0;5098;12309;0;0;2295;5614;0;0;1480;2945;0;0;4479;8720;0;0;0;0;0;0;9601;9601;0;0;5613;10342;0;0;"Otros";132;132;0;0;53659;111648;0;0
2015;753,00;2386;16366;7152;20353;2543;12076;6643;16738;2828;13807;17869;32258;2393;13695;6031;18092;3222;25008;5674;29522;29056;174432;7497;27997;21845;62972;9489;13820;2851;28317;25702;46665;9313;42968;12870;36240;1713;45180;20430;33187;1870;12521;10327;18361;1779;16909;6045;17822;1148;6551;0;0;14845;71532;0;0;20432;20584;0;0;7478;25572;2230;4675;"Otros";0;0;0;0;125702;588490;137959;315730
2015;887,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1186;1672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;1186;1672;0;0
2015;245,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;603,00;8611;9775;0;0;4661;10428;0;0;9162;9976;0;0;5656;6750;0;0;0;0;0;0;18356;22130;0;0;1755;3290;0;0;18260;36711;0;0;2709;18742;0;0;16502;20583;0;0;14337;19554;0;0;12935;19034;0;0;5664;9564;0;0;13994;16541;0;0;7983;7983;0;0;2861;3448;0;0;"Otros";2259;28650;0;0;145705;243159;0;0
2015;426,00;705;922;0;0;788;888;0;0;3514;4177;0;0;469;603;0;0;240;256;0;0;5458;7524;0;0;1459;1986;0;0;5800;9465;0;0;2;5;0;0;441;491;0;0;1259;1519;0;0;562;800;0;0;139;416;0;0;274;822;0;0;0;0;0;0;2068;2538;0;0;"Otros";0;0;0;0;23178;32412;0;0
2015;232,00;1664;2924;0;0;285;362;0;0;3688;6494;0;0;0;0;0;0;0;0;0;0;2203;4162;0;0;1521;3128;0;0;3509;5287;0;0;3704;26242;0;0;5403;11681;0;0;4913;8699;0;0;1614;3893;0;0;2454;3604;0;0;3710;10557;0;0;6196;6547;0;0;0;0;0;0;"Otros";0;0;0;0;40864;93580;0;0
2015;288,00;4796;10171;0;0;1121;6107;0;0;3476;7897;0;0;1330;3749;0;0;1;60;0;0;6589;30983;0;0;1814;5383;0;0;14558;48425;0;0;902;6615;0;0;8044;10278;0;0;3997;7698;0;0;1681;6616;0;0;935;1686;0;0;32;115;0;0;2554;2554;0;0;896;1157;0;0;"Otros";130;700;0;0;52856;150194;0;0
2015;246,00;1318;3954;0;0;2371;7112;0;0;1449;4348;0;0;146;437;0;0;0;0;0;0;4720;14160;0;0;22;65;0;0;2951;8852;0;0;6307;18920;0;0;845;2536;0;0;755;2266;0;0;1807;5420;0;0;416;1248;0;0;252;757;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;23359;70075;0;0
2015;284,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;18,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;63;628;0;0
2015;356,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;3894;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;180;3894;0;0
2015;401,00;0;0;0;0;0;0;0;0;0;0;0;0;7;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;243;273;0;0;"Otros";0;0;0;0;250;322;0;0
2015;733,00;10261;43761;4864;19314;2935;15348;7266;25559;18023;38877;12048;27451;5709;23063;6101;16130;1101;3812;5786;46606;38690;188974;10109;41001;7313;21216;3996;8361;18347;68511;27812;69450;9455;49815;18360;54342;7889;67543;19401;64214;7925;20221;10572;23315;2590;9686;8279;34516;15954;40583;1872;5951;4871;17546;0;0;27382;27668;307;307;8713;24671;4669;7463;"Otros";0;0;0;0;187158;661295;141442;443980
2015;243,00;1907;2933;0;0;4813;6974;0;0;2323;3573;0;0;967;1443;0;0;0;0;0;0;5753;8846;0;0;2163;3327;0;0;10871;16724;0;0;583;896;0;0;2001;3078;0;0;4583;7050;0;0;2824;4033;0;0;846;1199;0;0;2665;4099;0;0;2884;3035;0;0;0;0;0;0;"Otros";0;0;0;0;45183;67210;0;0
2015;380,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1202;1531;0;0;"Otros";0;0;0;0;1202;1531;0;0
2015;716,00;634;1901;0;0;3218;9653;0;0;3357;10070;0;0;3257;9771;0;0;0;0;0;0;48886;146659;0;0;3745;11235;0;0;11609;34827;0;0;3384;10152;0;0;612;1837;0;0;1711;5133;0;0;3058;9174;0;0;9838;29515;0;0;0;0;0;0;2227;6680;0;0;248;745;0;0;"Otros";0;0;0;0;95784;287352;0;0
2015;534,00;2966;4485;0;0;8650;12098;0;0;4387;8832;0;0;3113;4950;0;0;1010;2003;0;0;7941;9070;0;0;10698;24720;0;0;10530;28810;0;0;4460;7432;0;0;5006;10695;0;0;5715;11350;0;0;2896;4010;0;0;4010;5110;0;0;2532;6720;0;0;12603;12715;0;0;693;3634;0;0;"Otros";0;0;0;0;87210;156634;0;0
2015;185,00;0;0;0;0;215;325;0;0;223;422;0;0;0;0;0;0;0;0;0;0;360;560;0;0;60;92;0;0;1568;3720;0;0;7;15;0;0;32;62;0;0;7;12;0;0;42;75;0;0;22;42;0;0;0;0;0;0;392;429;0;0;0;0;0;0;"Otros";0;0;0;0;2928;5754;0;0
2015;258,00;2768;2990;0;0;2848;3414;0;0;2188;2498;0;0;2161;3691;0;0;390;871;0;0;5798;12799;0;0;1332;2894;0;0;4285;8046;0;0;7872;13486;0;0;6151;10720;0;0;2421;2858;0;0;2315;3297;0;0;5612;10741;0;0;0;0;0;0;416;416;0;0;0;0;0;0;"Otros";791;791;0;0;47348;79512;0;0
2015;505,00;2425;2709;0;0;1225;1409;0;0;205;234;0;0;460;495;0;0;0;0;0;0;2442;3029;0;0;457;687;0;0;3351;4304;0;0;682;906;0;0;1459;1907;0;0;1012;1154;0;0;514;663;0;0;589;664;0;0;0;0;0;0;384;388;0;0;3628;3672;0;0;"Otros";0;0;0;0;18833;22221;0;0
2015;268,00;991;3726;0;0;0;0;0;0;0;0;0;0;81;410;0;0;0;0;0;0;6102;31241;0;0;1173;6009;0;0;95;253;0;0;0;0;0;0;738;2701;0;0;1356;5667;0;0;0;0;0;0;287;1304;0;0;0;0;0;0;35;291;0;0;0;0;0;0;"Otros";0;0;0;0;10858;51602;0;0
2015;602,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;254,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;705,00;5685;8269;0;0;13854;20255;0;0;15356;20860;0;0;11630;16212;0;0;3685;6827;0;0;30633;42113;0;0;3051;5544;0;0;13343;23432;0;0;15869;24755;0;0;17923;23613;0;0;11140;17190;0;0;7490;12169;0;0;8426;13910;0;0;15772;21687;0;0;14214;14214;0;0;6217;8127;0;0;"Otros";11488;13218;0;0;205776;292395;0;0
2015;133,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2954;6662;0;0;0;0;0;0;0;0;0;0;28458;68131;0;0;0;0;0;0;0;0;0;0;153;281;0;0;175;333;0;0;1534;3879;0;0;4730;4746;0;0;0;0;0;0;"Otros";0;0;0;0;38004;84032;0;0
2015;33,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;20;1299;0;0
2015;143,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1866;14554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";860;9900;0;0;2726;24454;0;0
2015;36,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;1945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;135;1945;0;0
2015;756,00;1983;14178;0;0;2599;21088;0;0;6877;17577;0;0;2484;10677;0;0;418;4401;0;0;10910;120561;0;0;2450;8692;0;0;5944;23535;0;0;5464;21324;0;0;8173;38752;0;0;4646;13089;0;0;1940;15092;0;0;5331;24352;0;0;589;2396;0;0;4946;7600;0;0;4160;12112;0;0;"Otros";0;0;0;0;68914;355426;0;0
2015;662,00;2070;12092;4098;9799;1059;6196;3471;8388;6404;14445;8164;13678;29;4767;5123;11468;590;1262;4329;24840;13303;107369;8756;24125;3873;17018;2193;2916;952;12948;16118;32364;1327;12664;11313;29581;311;18620;15549;35103;2020;8644;7032;10779;379;8485;4012;8738;2340;10237;839;1297;3569;13690;0;0;7755;7767;1576;1576;3933;10374;4757;8045;"Otros";0;0;0;0;49914;266578;97330;222697
2015;192,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;382,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;322,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;478,00;0;0;0;0;41;61;0;0;0;0;0;0;238;522;0;0;48;266;0;0;119;327;0;0;52;216;0;0;3030;18724;0;0;0;0;0;0;467;1106;0;0;0;0;0;0;24;234;0;0;213;906;0;0;0;0;0;0;161;748;0;0;887;4637;0;0;"Otros";102;523;0;0;5382;28270;0;0
2015;352,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;377;1370;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;194;0;0;"Otros";0;0;0;0;463;1564;0;0
2015;628,00;273;3520;1710;4729;312;3164;3045;10996;1702;12343;8893;17044;491;5403;3245;9238;45;615;0;0;9008;53802;7927;24059;633;3425;5513;9069;979;13823;10033;20086;3013;14464;8205;22492;4213;19388;14347;18500;1528;8320;6470;13175;591;6847;3684;8860;1743;5659;0;0;4579;17022;0;0;8681;9655;0;0;4048;8475;0;0;"Otros";0;0;0;0;41839;185925;73072;158248
2015;291,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4500;28631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;4500;28631
2015;495,00;0;0;0;0;0;0;0;0;2;2;0;0;188;410;0;0;147;928;0;0;4592;9414;0;0;311;808;0;0;13524;35580;0;0;0;0;0;0;11;29;0;0;0;0;0;0;75;625;0;0;85;632;0;0;0;0;0;0;3799;4704;0;0;2657;9782;0;0;"Otros";409;3130;0;0;25800;66044;0;0
