"año";"NCODI";"camas_medInterna";"estancias_medInterna";"altFinal_medInterna";"altCuracion_medInterna";"altTraslaHosp_medInterna";"altExitus_medInterna";"altOtracausa_medInterna";"altTraslaInter_medInterna";"camas_medicina";"estancias_medicina";"altFinal_med";"altCuracion_med";"altTraslaHosp_med";"altExitus_med";"altOtracausa_med";"altTraslaInter_med";"camas_cirugia";"estancias_cirugia";"altFinal_cirugia";"altCuracion_cirugia";"altTraslaHosp_cirugia";"altExitus_cirugia";"altOtracausa_cirugia";"altTraslaInter_cirugia";"camas_trauma";"estancias_trauma";"altFinal_trauma";"altCuracion_trauma";"altTraslaHosp_trauma";"altExitus_trauma";"altOtracausa_trauma";"altTraslaInter_trauma";"camas_gine";"estancias_gine";"altFinal_gine";"altCuracion_gine";"altTraslaHosp_gine";"altExitus_gine";"altOtracausa_gine";"altTraslaInter_gine";"camas_pediatria";"estancias_pediatria";"altFinal_pediatria";"altCuracion_pediatria";"altTraslaHosp_pediatria";"altExitus_pediatria";"altOtracausa_pediatria";"altTraslaInter_pediatria";"camas_neonatologia";"estancias_neonatologia";"altFinal_neonatologia";"altCuracion_neonatologia";"altTraslaHosp_neonatologia";"altExitus_neonatologia";"altOtracausa_neonatologia";"altTraslaInter_neonatologia";"camas_cirugiaPed";"estancias_cirugiaPed";"altFinal_cirugiaPed";"altCuracion_cirugiaPed";"altTraslaHosp_cirugiaPed";"altExitus_cirugiaPed";"altOtracausa_cirugiaPed";"altTraslaInter_cirugiaPed";"camas_restoPedia";"estancias_restoPedia";"altFinal_restoPedia";"altCuracion_restoPedia";"altTraslaHosp_restoPedia";"altExitus_restoPedia";"altOtracausa_restoPedia";"altTraslaInter_restoPedia";"camas_rehabilitacion";"estancias_rehabilitacion";"altFinal_rehabilitacion";"altCuracion_rehabilitacion";"altTraslaHosp_rehabilitacion";"altExitus_rehabilitacion";"altOtracausa_rehabilitacion";"altTraslaInter_rehabilitacion";"camas_mIntensiva";"estancias_mIntensiva";"aFinales_mIntensiva";"altCuracion_mIntensiva";"altTraslaHosp_mIntensiva";"altExitus_mIntensiva";"altOtracausa_mIntensiva";"altTraslaInter_mIntensiva";"camas_uci";"estancias_uci";"altFinal_uci";"altCuracion_uci";"altTraslaHosp_uci";"altExitus_uci";"altOtracausa_uci";"altTraslaInter_uci";"camas_uCoronarios";"estancias_uCoronarios";"altFinal_uCoronarios";"altCuracion_uCoronarios";"altTraslaHosp_uCoronarios";"altExitus_uCoronarios";"altOtracausa_uCoronarios";"altTraslaInter_uCoronarios";"camas_uNeonatales";"estancias_uNeonatales";"altFinal_uNeonatales";"altCuracion_uNeonatales";"altTraslaHosp_uNeonatales";"altExitus_uNeonatales";"altOtracausa_uNeonatales";"altTraslaInter_uNeonatales";"camas_uQuemados";"estancias_uQuemados";"altFinal_uQuemados";"altCuracion_uQuemados";"altTraslaHosp_uQuemados";"altExitus_uQuemados";"altOtracausa_uQuemados";"altTraslaInter_uQuemados";"camas_largaEstan";"estancias_largaEstan";"altFinal_largaEstan";"altCuracion_largaEstan";"altTraslaHosp_largaEstan";"altExitus_largaEstan";"altOtracausa_largaEstan";"altTraslaInter_largaEstan";"camas_psiquiatria";"estancias_psiquiatria";"altFinal_psiquiatria";"altCuracion_psiquiatria";"altTraslaHosp_psiquiatria";"altExitus_psiquiatria";"altOtracausa_psiquiatria";"altTraslaInter_psiquiatria";"camas_psiAgudo";"estancias_psiAgudo";"altFinal_psiAgudo";"altCuracion_psiAgudo";"altTraslaHosp_psiAgudo";"altExitus_psiAgudo";"altOtracausa_psiAgudo";"altTraslaInter_psiAgudo";"camas_psiquiMedia";"estancias_psiquiMedia";"altFinal_psiquiMedia";"altCuracion_psiquiMedia";"altTraslaHosp_psiquiMedia";"altExitus_psiquiMedia";"altOtracausa_psiquiMedia";"altTraslaInter_psiquiMedia";"camas_paliativos";"estancias_paliativos";"altFinal_paliativos";"altCuracion_paliativos";"altTraslaHosp_paliativos";"altExitus_paliativos";"altOtracausa_paliativos";"altTraslaInter_paliativos";"otros1_texto";"camas_o1";"estancias_o1";"altFinal_o1";"altCuracion_o1";"altTraslaHosp_o1";"altExitus_o1";"altOtracausa_o1";"altTraslaInter_o1";"otros2_texto";"camas_o2";"estancias_o2";"altFinal_o2";"altCuracion_o2";"altTraslaHosp_o2";"altExitus_o2";"altOtracausa_o2";"altTraslaInter_o2";"otros3_texto";"camas_o3";"estancias_o3";"altFinal_o3";"altCuracion_o3";"altTraslaHosp_o3";"altExitus_o3";"altOtracausa_o3";"altTraslaInter_o3";"camas_total";"estancias_total";"altFinal_total";"altCuracion_total";"altTraslaHosp_total";"altExitus_total";"altOtracausa_total";"altTraslaInter_total";"ingreProgr";"ingreUrge";"total_ingresosHops"
2015;595,00;35;14329;1652;1469;37;140;6;256;28;9970;1314;1091;74;139;10;83;35;9108;1617;1570;14;28;5;68;17;4723;734;687;29;16;2;11;17;2798;980;964;11;0;5;18;14;1380;641;606;34;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1380;641;606;34;0;1;9;0;0;0;0;0;0;0;0;6;1295;54;0;34;20;0;209;6;1295;54;0;34;20;0;209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;152;43603;6992;6387;233;343;29;654;1606;5351;6957
2015;433,00;26;4547;773;652;28;84;9;4;0;0;0;0;0;0;0;0;6;383;129;123;3;3;0;3;6;614;168;114;49;0;5;1;6;753;249;240;7;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;44;6297;1319;1129;87;87;16;9;161;1153;1314
2015;1058,00;0;0;0;0;0;0;0;0;20;3625;496;394;30;69;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;20;3625;496;394;30;69;3;0;30;462;492
2015;261,00;10;3083;604;515;27;53;9;0;0;;0;0;0;0;0;0;14;2720;1088;1064;11;11;2;0;6;1018;509;507;0;2;0;0;9;903;301;296;4;1;0;0;3;129;43;41;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;129;43;41;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;42;7853;2545;2423;43;67;12;0;1523;1012;2535
2015;730,00;60;21723;2475;1971;150;266;88;87;2;139;21;18;0;3;0;3;27;4934;1342;1308;13;13;8;77;20;3406;806;767;9;10;20;9;32;5844;1887;1849;17;3;18;8;32;1826;604;566;35;0;3;9;8;508;120;115;5;0;0;0;0;0;0;0;0;0;0;0;24;1318;484;451;30;0;3;9;0;0;0;0;0;0;0;0;8;1632;241;101;109;27;4;199;8;1632;241;101;109;27;4;199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;181;39504;7376;6580;333;322;141;392;1877;5387;7264
2015;577,00;63;25788;3536;3069;48;374;45;105;4;309;46;37;4;5;0;1;27;6981;1518;1474;13;30;1;71;29;5877;1327;1301;12;8;6;31;30;5300;2020;2008;6;1;5;6;32;2347;804;787;15;0;2;4;6;822;170;165;4;0;1;0;0;0;0;0;0;0;0;0;26;1525;634;622;11;0;1;4;0;0;0;0;0;0;0;0;6;1313;152;89;41;22;0;162;6;1313;152;89;41;22;0;162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;5498;324;297;4;1;22;2;15;5498;324;297;4;1;22;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;206;53413;9727;9062;143;441;81;382;2416;7271;9687
2015;788,00;83;34375;3405;2916;0;489;0;879;155;50076;7834;7435;0;399;0;726;166;37649;5824;5737;0;87;0;431;73;15655;2447;2409;0;38;0;59;67;11542;3940;3940;0;0;0;39;39;11964;1078;1068;0;10;0;218;15;1501;185;185;0;0;0;20;5;951;180;180;0;0;0;16;19;9512;713;703;0;10;0;182;0;0;0;0;0;0;0;0;36;9805;579;362;0;217;0;1069;25;7711;504;297;0;207;0;924;0;0;0;0;0;0;0;0;11;2094;75;65;0;10;0;145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;14806;765;765;0;0;0;22;49;10724;744;744;0;0;0;13;16;4082;21;21;0;0;0;9;52;14605;616;346;0;270;0;65;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;736;200477;26488;24978;0;1510;0;3508;9244;17147;26391
2015;865,00;17;5963;983;807;13;152;11;0;11;3203;717;626;50;37;4;0;12;3005;726;696;14;14;2;0;5;1492;440;429;6;4;1;0;7;2213;806;776;15;1;14;0;4;1404;467;428;36;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1404;467;428;36;0;3;0;0;0;0;0;0;0;0;0;2;595;156;62;78;16;0;0;2;595;156;62;78;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;58;17875;4295;3824;212;224;35;0;977;3318;4295
2015;979,00;11;892;425;358;29;37;1;0;1;2;2;2;0;0;0;0;11;928;323;298;24;0;1;0;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;24;1824;752;660;53;37;2;0;107;645;752
2015;998,00;9;566;184;126;33;21;4;0;0;0;0;0;0;0;0;0;1;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;10;570;188;130;33;21;4;0;8;180;188
2015;221,00;80;960;957;800;35;120;2;0;2;60;24;24;0;0;0;0;3;2000;2000;2000;0;0;0;0;4;60;60;60;0;0;0;0;1;40;40;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;90;3120;3081;2924;35;120;2;0;2000;15;2015
2015;506,00;12;2314;425;368;20;37;0;0;10;1633;419;400;4;15;0;0;23;1302;698;695;2;1;0;0;16;1410;442;435;5;2;0;0;10;592;243;242;1;0;0;0;4;6;3;3;0;0;0;0;3;6;3;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;75;7257;2230;2143;32;55;0;0;1435;795;2230
2015;727,00;88;28072;2571;2202;39;326;4;320;85;25628;3420;3156;83;173;8;361;77;18246;3437;3372;17;45;3;108;44;11112;1572;1542;17;11;2;36;21;5106;1705;1697;6;1;1;16;35;2883;1128;1102;23;1;2;8;9;844;295;289;5;1;0;0;0;0;0;0;0;0;0;0;26;2039;833;813;18;0;2;8;0;0;0;0;0;0;0;0;10;1905;326;143;130;52;1;486;10;1905;326;143;130;52;1;486;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;3172;328;317;8;0;3;7;15;3172;328;317;8;0;3;7;0;0;0;0;0;0;0;0;6;1820;240;85;6;149;0;1;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;381;97944;14727;13616;329;758;24;1343;4621;10056;14677
2015;355,00;0;0;0;0;0;0;0;0;50;11833;583;433;54;87;9;0;2;145;3;3;0;0;0;0;8;6520;373;367;1;0;5;0;0;9;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;881;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;964;11;0;3;8;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;72;20352;976;809;58;95;14;0;812;152;964
2015;487,00;0;0;0;0;0;0;0;0;235;57669;3261;2512;102;619;28;0;50;17390;1352;1249;30;27;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;285;75059;4613;3761;132;646;74;0;4254;302;4556
2015;938,00;184;61717;6489;5522;312;627;28;520;191;55550;8017;7281;467;248;21;774;202;59194;9498;9077;277;120;24;353;71;23370;3666;3393;227;39;7;41;45;9426;3196;3169;4;0;23;30;50;9318;2096;2056;36;1;3;166;20;4577;756;736;16;1;3;56;1;101;51;51;0;0;0;4;29;4640;1289;1269;20;0;0;106;0;0;0;0;0;0;0;0;32;7318;452;244;69;138;1;1733;16;4636;103;0;15;87;1;513;12;2142;109;8;52;49;0;1031;4;540;240;236;2;2;0;189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;11984;370;345;12;0;13;55;28;7098;344;319;12;0;13;55;67;4886;26;26;0;0;0;0;20;5392;552;216;13;323;0;5;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;890;243269;34336;31303;1417;1496;120;3677;11533;22750;34283
2015;886,00;90;28346;1587;1322;52;199;14;0;0;0;0;0;0;0;0;0;14;1005;414;414;0;0;0;0;8;870;497;497;0;0;0;0;1;103;43;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;113;30324;2541;2276;52;199;14;0;697;1844;2541
2015;835,00;9;384;51;46;0;5;0;0;0;0;0;0;0;0;0;0;3;117;60;60;0;0;0;0;22;841;295;294;0;1;0;0;11;420;161;161;0;0;0;0;1;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;46;1767;572;566;0;6;0;0;572;0;572
2015;999,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;4552;87;56;9;18;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;13;4552;87;56;9;18;4;0;56;0;56
2015;798,00;0;0;0;0;0;0;0;0;145;52459;7581;6474;535;368;204;768;78;28307;5069;4580;164;53;272;522;37;12823;2097;1804;222;30;41;55;33;10960;3426;3397;6;0;23;37;31;5021;1246;1199;37;1;9;297;10;177;43;38;1;1;3;115;0;0;0;0;0;0;0;0;21;4844;1203;1161;36;0;6;182;0;0;0;0;0;0;0;0;44;7406;725;432;106;141;46;844;18;1711;157;3;43;110;1;782;10;2158;233;157;42;28;6;31;16;3537;335;272;21;3;39;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Convalalesència";0;0;0;0;0;0;0;0;"Altres aguts";0;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;368;116976;20144;17886;1070;593;595;2523;5330;14756;20086
2015;504,00;0;0;0;0;0;0;0;0;71;16795;1907;1617;132;142;16;0;18;4736;1146;1134;8;4;0;0;12;2355;446;443;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1419;66;12;22;32;0;310;5;1419;66;12;22;32;0;310;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;16951;955;799;145;0;11;0;50;16951;955;799;145;0;11;0;0;0;0;0;0;0;0;0;12;2242;171;40;1;130;0;0;"Convalalesència";16;7636;307;227;51;29;0;0;"Altres aguts";18;4294;535;402;79;54;0;0;"URPI";4;1266;53;52;1;0;0;0;206;57694;5586;4726;442;391;27;310;4645;884;5529
2015;247,00;0;0;0;0;0;0;0;0;14;4644;1404;1274;59;58;13;47;14;4053;1670;1638;23;5;4;216;6;1520;287;271;14;2;0;37;5;693;439;435;3;0;1;0;2;114;109;107;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;114;109;107;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Convalalesència";0;0;0;0;0;0;0;0;"Altres aguts";0;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;41;11024;3909;3725;99;65;20;300;1054;1700;2754
2015;216,00;0;0;0;0;0;0;0;0;11;3515;868;785;37;30;16;0;11;1440;667;651;6;1;9;0;12;1548;401;397;2;1;1;0;15;1018;435;432;1;0;2;0;2;177;87;84;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;177;87;84;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Convalalesència";0;0;0;0;0;0;0;0;"Altres aguts";0;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;51;7698;2458;2349;48;32;29;0;1117;1321;2438
2015;654,00;0;0;0;0;0;0;0;0;28;4440;757;644;15;42;56;0;13;1384;511;500;2;2;7;0;7;2033;369;294;0;1;74;0;7;444;212;212;0;0;0;0;3;223;78;77;1;0;0;0;1;20;4;3;1;0;0;0;0;0;0;0;0;0;0;0;2;203;74;74;0;0;0;0;0;0;0;0;0;0;0;0;5;801;93;79;6;8;0;0;5;801;93;79;6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Convalalesència";0;0;0;0;0;0;0;0;"Altres aguts";0;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;63;9325;2020;1806;24;53;137;0;989;1043;2032
2015;65,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;26115;140;125;4;3;8;0;0;0;0;0;0;0;0;0;75;26115;140;125;4;3;8;0;0;0;0;0;0;0;0;0;"Convalalesència";0;0;0;0;0;0;0;0;"Altres aguts";0;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;75;26115;140;125;4;3;8;0;123;18;141
2015;472,00;0;0;0;0;0;0;0;0;12;4022;660;477;49;52;82;0;4;1233;272;237;21;1;13;0;6;1502;306;248;22;7;29;0;2;299;171;168;3;0;0;0;2;101;46;45;0;0;1;0;1;16;9;9;0;0;0;0;0;0;0;0;0;0;0;0;1;85;37;36;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;8024;126;88;7;14;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Convalalesència";5;1830;96;53;5;21;17;0;"Altres aguts";0;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;56;17011;1677;1316;107;95;159;0;559;1100;1659
2015;427,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;3952;84;50;27;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Convalalesència";24;4914;222;85;118;19;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;36;8866;306;135;145;25;1;0;306;0;306
