"año";"NCODI";"70_tIngresos";"700_particular";"701_AsegPriv";"701_1_AsistSanitaria";"701_2_AccTrafic";"702_MATEPSS";"704_SNS";"705_1_FdirectaSS";"705_2_FdirectaAPriv_MATEPSS";"706_OyEntiPublica";"708_bonificaciones";"709_Otros_Ips";"74_Total_Subvencion";"740_subvenciones";"741_otraSubvencion";"7X_restoIngresos";"total_ventasIngresos";"70_Hospital";"70_consulExter";"70_CMA";"70_hospDia";"70_Urgencia";"70_hospDom";"700_Hospital";"700_consulExter";"700_CMA";"700_hospDia";"700_Urgencia";"700_hospDom";"701_Hospital";"701_consulExter";"701_CMA";"701_hospDia";"701_Urgencia";"701_hospDom";"701_1Hospital";"701_1consulExter";"701_1CMA";"701_1hospDia";"701_1Urgencia";"701_1hospDom";"701_2Hospital";"701_2consulExter";"701_2CMA";"701_2hospDia";"701_2Urgencia";"701_2hospDom";"702_Hospital";"702_consulExter";"702_CMA";"702_hospDia";"702_Urgencia";"702_hospDom";"704_Hospital";"704_consulExter";"704_CMA";"704_hospDia";"704_Urgencia";"704_hospDom";"705_1Hospital";"705_1consulExter";"705_1CMA";"705_1hospDia";"705_1Urgencia";"705_1hospDom";"705_2Hospital";"705_2consulExter";"705_2CMA";"705_2hospDia";"705_2Urgencia";"705_2hospDom";"706_Hospital";"706_consulExter";"706_CMA";"706_hospDia";"706_Urgencia";"706_hospDom";"708_Hospital";"708_consulExter";"708_CMA";"708_hospDia";"708_Urgencia";"708_hospDom"
2015;687,00;60288258;103331;473030;127521;345509;153432;0;57905498;0;38629;0;1614338;0;0;0;0;60288258;26535029;19819853;550094;650174;11118772;0;89257;589;0;80;13405;0;277267;2198;0;0;193566;0;113310;598;0;0;13613;0;163957;1600;0;0;179953;0;15931;0;0;0;137501;0;0;0;0;0;0;0;26119888;19817066;550094;650094;10768357;0;0;0;0;0;0;0;32686;0;0;0;5943;0;0;0;0;0;0;0
2015;745,00;239208452;797764;1871628;0;1871628;488397;1894359;233241243;0;699910;0;215151;0;0;0;0;239208452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;109,00;15786634;2002409;12413749;11370834;1042915;605731;425660;0;0;420952;-81867;0;17054;17054;0;768999;16572687;8000828;0;879473;0;1484428;0;1274675;0;232473;0;37584;0;6187793;0;598151;0;1387487;0;6187793;0;598151;0;1387487;0;0;0;0;0;0;0;337707;0;48849;0;59357;0;200653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;808,00;92948143;142051;1456252;91596;1364656;266011;59397;91005771;18661;0;0;0;46061;0;46061;3510967;96505171;657611;250858;0;0;1033904;0;61437;48068;0;0;32547;0;584592;145910;0;0;803808;0;96405;20638;0;0;34582;0;488187;125272;0;0;769226;0;11582;56880;0;0;197549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;971,00;12633800;27440;371395;5681;365714;99044;11780;12123853;288;0;0;0;0;0;0;413304;13047104;4490;24388;0;0;481070;0;1904;0;0;0;25536;0;1854;20180;0;0;361430;0;0;3086;0;0;14664;0;1854;17094;0;0;346766;0;732;4208;0;0;94104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;128,00;4731770;128604;3946162;3904012;42150;74990;292407;291030;0;0;-1423;0;0;0;0;130997;4862767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;919,00;108436792;65415;650318;210566;439752;42079;0;107660630;;18350;0;0;0;0;0;179908;108616700;415268;24706;0;0;231875;0;31573;4415;0;0;13987;0;372885;17467;0;0;198732;0;126228;16722;0;0;20992;0;246657;745;0;0;177740;0;10810;1897;0;0;18649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;927;0;0;507;0;0;0;0;0;0;0
2015;725,00;4181922;46313;3159607;1905681;1253926;848277;21479;0;0;29582;0;76664;0;0;0;0;4181922;2684562;500501;0;0;920193;0;29965;8389;0;0;7958;0;2087453;375516;0;0;696638;0;1451923;347330;0;0;106428;0;635530;28186;0;0;590210;0;528415;105358;0;0;214504;0;21111;368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17618;10870;0;0;1093;0;0;0;0;0;0;0
2015;3,00;2695239;215596;0;0;0;0;2088972;390671;0;0;0;0;228480;157437;71043;38294;2962013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;306,00;942929;0;0;0;0;0;0;942929;0;0;0;0;0;0;0;0;942929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
