"año";"NCODI";"primDiges_hosp";"totDiges_hosp";"primDigestivo_CEP";"totDigestivo_CEP";"primCardio_hosp";"totCardio_hosp";"primCardio_CEP";"totCardio_CEP";"primDerma_hosp";"totDerma_hosp";"primDerma_CEP";"totDerma_CEP";"primNeurolog_hosp";"totNeurolog_hosp";"primNeurolog_CEP";"totNeurolog_CEP";"primPsquia_hosp";"totPsquia_hosp";"primPsquia_CEP";"totPsquia_CEP";"primRestoMed_hosp";"totRestoMed_hosp";"primRestoMed_CEP";"totRestoMed_CEP";"primCirGeneral_hosp";"totCirGeneral_hosp";"primCirGeneral_CEP";"totCirGeneral_CEP";"primTrauma_hosp";"totTrauma_hosp";"primTrauma_CEP";"totTrauma_CEP";"primGine_hosp";"totGine_hosp";"primGine_CEP";"totGine_CEP";"primOftalmo_hosp";"totOftalmo_hosp";"primOftalmo_CEP";"totOftalmo_CEP";"primOrl_hosp";"totOrl_hosp";"primOrl_CEP";"totOrl_CEP";"primUrolog_hosp";"totUrolog_hosp";"primUrolog_CEP";"totUrolog_CEP";"primRestoQuirurg_hosp";"totRestoQuirurg_hosp";"primRestoQuirurg_CEP";"totRestoQuirurg_CEP";"primPediatria_hosp";"totPediatria_hosp";"primPediatria_CEP";"totPediatria_CEP";"primPreAnest_hosp";"totPreAnest_hosp";"primPreAnest_CEP";"totPreAnest_CEP";"primRehabil_hosp";"totRehabil_hosp";"primRehabil_CEP";"totRehabil_CEP";"primOtrasConsul_hosp";"totOtrasConsul_hosp";"primOtrasConsul_CEP";"totOtrasConsul_CEP";"primTotal_hosp";"total_hosp";"primTotal_CEP";"total_CEP";"otrasTexto"
2014;537,00;602;2526;0;0;887;2911;0;0;0;0;0;0;222;435;0;0;2;6;0;0;9253;17712;0;0;1808;4429;0;0;4785;12157;0;0;1639;3156;0;0;2505;4782;0;0;5;5;0;0;12;15;0;0;2034;4872;0;0;253;3546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24007;56552;0;0;"Otros"
2014;608,00;195;1188;0;0;884;2305;0;0;2642;3587;0;0;1282;5142;0;0;1453;9471;0;0;6345;28447;0;0;1184;4424;0;0;4116;12557;0;0;3243;12049;0;0;4807;17034;0;0;2387;4392;0;0;1013;5462;0;0;0;0;0;0;787;3198;0;0;3030;3030;0;0;1843;3747;0;0;0;0;0;0;35211;116033;0;0;"Otros"
2014;596,00;1503;4189;0;0;1378;2891;0;0;2731;4976;0;0;907;2426;0;0;140;975;0;0;4732;14334;0;0;1384;3255;0;0;5099;10925;0;0;3393;7592;0;0;4666;11655;0;0;1803;4810;0;0;1657;5012;0;0;0;0;0;0;111;647;0;0;186;962;0;0;1573;6130;0;0;0;0;0;0;31263;80779;0;0;"Otros"
2014;749,00;1948;17825;8919;22042;3730;21289;8418;22277;3261;14625;20269;32125;2464;13481;8602;22642;695;6551;9070;61738;42651;207103;12939;40395;2413;19135;6230;8472;8093;42306;18246;42084;1923;16151;12703;44656;3994;48852;26343;53214;2335;16222;14137;26710;1363;18257;8785;27365;17963;55525;0;0;2082;26925;0;0;18635;18748;0;0;849;17421;4376;5807;0;0;0;0;114399;560416;159037;409527;"Otros"
2014;758,00;2297;17266;4731;21183;6451;21556;8;13845;4330;19906;21083;37018;1557;11818;4917;14274;1202;5415;7980;64811;20843;163696;8064;33623;2079;20421;9061;16921;1192;27391;18615;42930;5483;35025;14304;53125;2567;22406;24496;66045;1385;10803;15701;27801;1428;15587;6770;24817;18039;61020;0;0;9314;45994;0;0;19200;22420;0;0;5247;18428;2665;6213;0;0;0;0;102614;519152;138395;422606;"Otros"
2014;1104,00;1881;18168;5268;19525;3933;18040;6249;21213;3418;9886;14555;21142;3651;27743;6599;12865;828;3459;5908;38581;29122;167969;12185;42987;2111;14579;6629;12012;3234;25154;20353;46117;4687;46921;12770;33520;5763;76007;12759;34713;2372;16325;11931;28522;2634;18657;4703;20934;14095;38402;0;0;4106;14822;0;0;20207;23636;689;708;11363;18728;0;0;0;0;0;0;113405;538496;120598;332839;"Otros"
2014;436,00;0;0;1857;5270;0;0;3862;13025;0;0;5565;9278;0;0;2016;5016;0;0;3922;36002;0;0;5850;16190;0;0;3412;5094;0;0;7611;16532;0;0;15905;35692;0;0;12125;27198;0;0;7139;12057;0;0;2503;4489;0;0;0;0;0;0;0;0;0;0;0;0;1098;2924;1401;3885;0;0;0;0;1098;2924;73168;189728;"Otros"
2014;567,00;233;563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;121;2620;0;0;11272;19212;0;0;3559;10066;0;0;3800;17536;0;0;5256;21061;5747;16247;2699;9373;0;0;0;0;0;0;1233;3891;0;0;353;1552;0;0;0;0;0;0;11979;12672;0;0;1666;5089;0;0;0;0;0;0;42171;103635;5747;16247;"Otros"
2014;677,00;4764;15049;2098;4033;703;4761;4580;12106;6281;20375;6850;10296;2606;12114;3816;8714;623;4063;3479;18811;19411;102465;4672;11092;2124;10057;3786;5921;2715;22760;8641;19495;0;0;0;0;830;24987;12392;23345;1608;7599;5375;9678;3783;18800;0;0;9036;29171;0;0;0;0;0;0;6702;6702;0;0;3661;7635;1032;1902;0;0;0;0;64847;286538;56721;125393;"Otros"
2014;670,00;1803;7323;0;0;1262;1904;0;0;3338;6636;0;0;1128;6556;0;0;1209;5951;0;0;5700;34795;0;0;0;0;0;0;4883;21452;0;0;0;0;0;0;4095;13815;0;0;3054;7866;0;0;987;3019;0;0;4635;15844;0;0;1923;7185;0;0;4648;4648;0;0;1034;3924;0;0;786;1142;0;0;40485;142060;0;0;"Otros"
