"año";"NCODI";"u1";"u2";"u3";"u4";"u5";"u6";"u7";"u8";"u9";"u10";"u11";"u12";"u13";"u14";"u15";"u16";"u17";"u18";"u19";"u20";"u21";"u22";"u23";"u24";"u25";"u26";"u27";"u28";"u29";"u30";"u31";"u32";"u33";"u34";"u35";"u36";"u37";"u38";"u39";"u40";"u41";"u42";"u43";"u44";"u45";"u46";"u47";"u48";"u49";"u50";"u51";"u52";"u53";"u54";"u55";"u56";"u57";"u58";"u59";"u60";"u61";"u62";"u63";"u64";"u65";"u66";"u67";"u68";"u69";"u70";"u71";"u72";"u73";"u74";"u75";"u76";"u77";"u78";"u79";"u80";"u81";"u82";"u83";"u84";"u85";"u86";"u87";"u88";"u89";"u90";"u91";"u92";"u93";"u94";"u95";"u96";"u97";"u98";"u99";"u100";"u101";"u900"
2013;367,00;1;1;0;0;1;1;1;1;1;1;0;0;1;1;0;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;1;1;0;1;1;1;0;1;1;0;1;1;0;1;0;1;0;1;0;0;0;1;1;1;0;0;1;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;538,00;0;1;1;0;1;1;1;1;1;1;0;1;1;1;0;1;1;0;1;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0
2013;557,00;0;1;1;0;0;1;1;1;1;1;0;0;1;0;0;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;1;0;1;0;1;0;1;1;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;1;1;0;1;1;0;1;1;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0
2013;653,00;0;1;1;0;0;1;1;1;1;1;0;1;1;0;0;1;1;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;1;1;0;0;1;1;1;0;1;1;1;1;1;0;1;1;0;1;1;0;1;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0
2013;647,00;0;1;1;0;0;0;1;1;1;1;0;0;1;0;0;1;1;0;0;1;0;0;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;1;1;0;0;1;1;1;0;0;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2013;978,00;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;0;1;1;0;1;0;1;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;1;1;1;0;1;1;0;0
2013;996,00;0;1;1;0;1;1;1;1;1;1;1;0;1;0;0;1;1;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;1;1;0;0;1;1;1;0;0;1;1;1;0;1;1;1;0;1;1;0;1;1;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0
2013;729,00;0;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;1;1;1;0;0;1;1;1;1;0;1;1;0;0;1;1;0;1;1;1;1;0;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;0
2013;182,00;0;1;1;0;0;1;1;1;1;0;0;0;1;0;0;1;1;1;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;1;0;1;0;1;0;0;0;1;0;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2013;633,00;1;1;0;1;1;1;1;1;1;1;0;0;1;1;0;0;1;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;1;1;0;1;1;0;1;0;1;0;1;0;1;0;1;1;1;0;1;1;0;0;0;1;1;0;0;0;1;0;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1
2013;685,00;0;1;1;0;0;0;1;1;1;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;1;1;0;0;1;1;1;0;1;1;1;1;0;0;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2013;683,00;0;1;1;0;1;0;1;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;1;0;0;0;1;1;1;0;1;1;1;1;0;0;1;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0
2013;945,00;1;1;1;0;0;0;1;1;1;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;1;0;0;0;1;1;1;0;1;1;0;0;0;1;1;1;0;1;1;0;1;1;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0
2013;953,00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1
2013;1022,00;0;1;0;0;0;0;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;1;1;0;1;1;0;0;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0
2013;1049,00;0;1;0;0;0;0;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;1;0;0;0;1;1;1;0;0;1;0;0;0;1;1;1;0;1;0;0;1;1;0;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0
2013;794,00;0;1;1;0;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;0;0;1;1;1;1;1;0;0;0;0;0
2013;415,00;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;0;0;1;0;0;0;1;1;1;1;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;592,00;1;1;1;0;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;1;1;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;1;1;1;0;1;1;1;0;1;0;0;1;1;0;1;0;0;0;1;0;0;0;1;1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2013;497,00;1;1;0;0;1;1;1;1;1;1;0;0;1;1;1;1;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1;1;0;1;1;1;1;1;0;1;1;1;0;1;1;0;1;1;0;1;0;1;0;1;0;0;0;1;1;1;0;0;1;1;0;0;1;1;1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2013;726,00;0;1;1;0;1;1;1;1;1;1;0;0;1;1;0;1;1;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;1;1;0;0;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;0;1;1;1;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2013;272,00;0;1;0;0;0;0;1;1;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;1;0;1;0;0;0;1;0;1;1;0;1;0;1;0;1;0;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;1;1;0;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;805,00;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;1;1;1;0;0;1;1;0;0
2013;5,00;0;1;0;0;1;1;1;1;1;0;0;0;1;0;0;1;1;1;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;1;1;1;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;0;1;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2013;234,00;0;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;0;1;0;1;1;1;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;64,00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2013;842,00;0;1;1;0;0;0;1;1;1;1;0;0;1;1;1;0;1;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;1;0;0;0;1;1;0;1;0;1;1;1;0;1;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0
2013;843,00;0;1;1;0;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;1;0;0;0;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2013;1025,00;1;1;1;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;0;1;0;0;0;1;0;0;0;1;1;0;1;0;1;1;0;0;1;1;1;0;0;1;0;1;1;0;1;1;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0
2013;803,00;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;0;0;1;0;0;1;0;1;1;1;0;1;0;0;0;1;0;1;0;0;0;0;1;0;1;1;0;1;0;1;0;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;0;0;1;1;0;1;1;1;1;1;0;0;0;1;1;0;1;0;0;1;0;1;0;0;0;0;1;0;0
2013;211,00;1;1;0;0;1;1;1;1;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;1;1;1;0;1;1;0;1;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;773,00;1;1;1;0;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1;0;0;1;1;0;1;1;0;1;0;1;0;1;0;1;0;1;1;1;0;1;1;1;0;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;1;1;0;0;1;0;0;1
2013;424,00;1;1;1;0;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2013;298,00;0;1;1;0;1;1;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;0;0;1;1;1;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;1;0;1;0;1;0;1;0;0;0;1;1;0;0;0;1;1;0;0;1;1;0;1;1;1;0;1;1;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1
2013;594,00;1;1;0;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;1;1;0;0;1;0;1;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;1;0;1;1;1;1;1;1;0;1;1;0;1;0;0;0;1;0;0;0;1;1;1;0;0;1;1;1;0;1;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;1;0;1;1;0;0;0;0;1;0;0;1;0;1;0
2013;237,00;1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;1;1;1;0;0;1;1;0;1;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;16,00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2013;768,00;1;1;1;0;0;0;1;1;1;0;0;1;0;0;0;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;1;0;0;0;0;1;0;1;1;0;1;0;1;0;1;0;1;0;1;1;1;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2013;617,00;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;1;0;1;0;1;0;1;0;1;1;1;0;0;1;0;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0
2013;297,00;1;1;1;0;0;1;1;0;1;1;0;1;0;0;1;0;0;0;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;1;0;0;0;1;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2013;105,00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2013;544,00;1;1;1;0;1;0;1;1;1;0;1;1;1;0;0;1;1;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;1;0;1;0;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;804,00;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0;1;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0;1;0;1;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;0;1;1;1;0;1;1;0;0;1;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1
2013;470,00;1;1;1;0;1;0;1;1;1;1;0;1;1;1;1;1;0;0;0;1;0;1;0;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;1;1;0;1;0;1;0;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2013;104,00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;20,00;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;550,00;0;1;0;0;0;0;1;1;1;1;0;1;1;0;0;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0;1;0;1;0;1;0;1;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1
2013;112,00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2013;818,00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2013;914,00;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;928,00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
2013;964,00;0;1;1;0;1;0;1;1;1;1;1;0;1;0;0;1;1;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0;1;0;1;0;1;0;0;0;1;1;1;0;1;1;1;1;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2013;1026,00;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2013;1068,00;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2013;738,00;0;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;0;0;1;1;1;1;1;0;1;0;1;0;1;1;0;0;0;0;1;1;0;1;1;1;1;0;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;1;1;1;1;0;0;1;0;0
2013;404,00;1;1;0;1;0;0;1;1;1;0;0;1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2013;274,00;0;1;1;0;0;1;1;0;1;0;1;0;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;0;0;0;0;0;0;1;1;1;0;1;1;1;1;1;0;1;1;1;0;1;1;0;1;1;1;1;0;1;0;1;0;0;0;1;1;1;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;270,00;0;1;1;0;0;1;1;0;1;0;0;0;1;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1;0;1;0;1;0;1;1;0;1;0;1;0;1;0;1;0;0;1;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;0;1;0;1;0;0;1;1;1;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1
2013;676,00;0;1;1;0;0;0;1;1;1;0;0;0;1;0;0;1;0;0;1;1;0;1;0;0;1;1;1;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;1;1;0;0;1;1;1;0;1;1;1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;0;0;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0
2013;709,00;1;1;1;0;1;0;1;1;1;0;1;0;1;0;0;1;0;0;1;1;0;0;0;0;1;1;1;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;1;1;0;0;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0;1;1;0;0;0;0;1;0;1;0;0;1;0;1;1;1;0;0;0;0;0
2013;754,00;0;1;1;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;0;1;1;1;0;1;1;1;0;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;1;1;0;1;0;0;0;0;1
2013;997,00;0;1;1;0;0;0;1;1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;1;0;0;0;1;1;1;0;0;1;0;0;0;1;1;1;0;0;1;0;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1
2013;734,00;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;1;0;1;1;1;1;0;0;0;1;0;1;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;1;0;1;0;0;1;0;1;1;0;0;1;0;0;1
2013;299,00;1;1;0;1;0;1;1;1;1;1;0;0;1;1;0;0;1;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1;0;0;1;1;0;0;1;1;1;1;1;0;0;1;0;1;1;0;1;0;1;0;1;0;0;0;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
